id_venta,fecha,id_tienda,producto,categoria,precio_unitario,cantidad,descuento_pct,canal_venta,calificacion_cliente,nombre_tienda,region,total_venta
472,2025-01-19,102,Monitor,Cómputo,649155.0,1,0.2,Tienda física,4,Medellín Poblado,Andina,519324.0
473,2025-02-27,101,Laptop,Cómputo,2678651.0,2,0.0,Tienda física,4,Bogotá Centro,Andina,5357301.0
474,2025-01-01,101,Teclado,Accesorios,95162.0,1,0.0,Tienda física,5,Bogotá Centro,Andina,95162.0
475,2025-03-10,102,Teclado,Accesorios,88154.0,1,0.1,Tienda física,4,Medellín Poblado,Andina,79339.0
476,2025-01-04,103,Teclado,Accesorios,90245.0,1,0.05,Tienda física,4,Cali Norte,Pacífico,85733.0
477,2025-01-16,104,Laptop,Cómputo,2661880.0,1,0.05,Online,4,Barranquilla Mall,Caribe,2528786.0
478,2025-01-24,102,Mouse,Accesorios,49389.0,1,0.0,Tienda física,4,Medellín Poblado,Andina,49389.0
479,2025-03-21,101,Teclado,Accesorios,86247.0,2,0.1,Tienda física,4,Bogotá Centro,Andina,155244.0
480,2025-01-02,101,Laptop,Cómputo,2951616.0,3,0.0,Tienda física,4,Bogotá Centro,Andina,8854847.0
481,2025-02-01,102,Monitor,Cómputo,640574.0,3,0.1,Tienda física,2,Medellín Poblado,Andina,1729551.0
482,2025-03-25,103,Monitor,Cómputo,611808.0,1,0.0,Online,3,Cali Norte,Pacífico,611808.0
483,2025-01-24,103,Audífonos,Accesorios,127193.0,1,0.0,Tienda física,3,Cali Norte,Pacífico,127193.0
484,2025-01-12,101,Mouse,Accesorios,43502.0,1,0.0,Tienda física,4,Bogotá Centro,Andina,43502.0
485,2025-02-19,101,Audífonos,Accesorios,128765.0,1,0.0,Tienda física,5,Bogotá Centro,Andina,128765.0
486,2025-02-04,103,Teclado,Accesorios,97475.0,1,0.2,Online,5,Cali Norte,Pacífico,77980.0
487,2025-02-02,104,Mouse,Accesorios,48238.0,1,0.05,Tienda física,5,Barranquilla Mall,Caribe,45826.0
488,2025-02-02,102,Laptop,Cómputo,2539604.0,1,0.2,Tienda física,4,Medellín Poblado,Andina,2031684.0
489,2025-03-02,101,Monitor,Cómputo,687359.0,4,0.0,Tienda física,4,Bogotá Centro,Andina,2749434.0
490,2025-02-20,101,Mouse,Accesorios,44202.0,1,0.2,Tienda física,4,Bogotá Centro,Andina,35362.0
491,2025-02-12,103,Mouse,Accesorios,48364.0,1,0.0,Tienda física,3,Cali Norte,Pacífico,48364.0
492,2025-01-12,102,Laptop,Cómputo,2877254.0,1,0.05,Tienda física,2,Medellín Poblado,Andina,2733392.0
493,2025-03-08,103,Audífonos,Accesorios,128007.0,1,0.0,Online,4,Cali Norte,Pacífico,128007.0
494,2025-03-06,102,Monitor,Cómputo,649926.0,3,0.0,Online,5,Medellín Poblado,Andina,1949778.0
495,2025-02-02,102,Monitor,Cómputo,654553.0,1,0.0,Tienda física,3,Medellín Poblado,Andina,654553.0
496,2025-02-09,102,Mouse,Accesorios,41799.0,1,0.1,Tienda física,2,Medellín Poblado,Andina,37620.0
497,2025-03-15,101,Mouse,Accesorios,47556.0,1,0.0,Tienda física,5,Bogotá Centro,Andina,47556.0
498,2025-02-12,104,Teclado,Accesorios,88549.0,1,0.05,Online,4,Barranquilla Mall,Caribe,84122.0
499,2025-02-13,103,Teclado,Accesorios,90001.0,1,0.2,Tienda física,5,Cali Norte,Pacífico,72001.0
500,2025-01-29,104,Mouse,Accesorios,47566.0,3,0.2,Online,5,Barranquilla Mall,Caribe,114158.0
501,2025-01-13,103,Monitor,Cómputo,662850.0,3,0.0,Tienda física,5,Cali Norte,Pacífico,1988550.0
502,2025-01-12,102,Audífonos,Accesorios,112826.0,2,0.05,Tienda física,4,Medellín Poblado,Andina,214370.0
503,2025-02-15,101,Monitor,Cómputo,661730.0,1,0.0,Tienda física,5,Bogotá Centro,Andina,661730.0
504,2025-01-02,104,Monitor,Cómputo,637992.0,3,0.05,Tienda física,4,Barranquilla Mall,Caribe,1818278.0
505,2025-02-04,101,Audífonos,Accesorios,119269.0,1,0.2,Online,4,Bogotá Centro,Andina,95415.0
506,2025-03-28,103,Mouse,Accesorios,40755.0,1,0.0,Online,4,Cali Norte,Pacífico,40755.0
507,2025-03-22,101,Teclado,Accesorios,84781.0,2,0.0,Tienda física,3,Bogotá Centro,Andina,169561.0
508,2025-03-31,101,Audífonos,Accesorios,114745.0,1,0.0,Tienda física,4,Bogotá Centro,Andina,114745.0
509,2025-01-08,104,Mouse,Accesorios,46917.0,1,0.0,Online,4,Barranquilla Mall,Caribe,46917.0
510,2025-01-26,102,Monitor,Cómputo,586494.0,2,0.2,Online,5,Medellín Poblado,Andina,938390.0
511,2025-03-15,101,Teclado,Accesorios,88358.0,1,0.0,Tienda física,5,Bogotá Centro,Andina,88358.0
512,2025-03-31,102,Teclado,Accesorios,97632.0,2,0.0,Tienda física,5,Medellín Poblado,Andina,195265.0
513,2025-02-03,103,Monitor,Cómputo,599544.0,1,0.0,Tienda física,3,Cali Norte,Pacífico,599544.0
514,2025-01-07,101,Audífonos,Accesorios,120394.0,3,0.1,Tienda física,5,Bogotá Centro,Andina,325064.0
515,2025-03-09,104,Monitor,Cómputo,687248.0,4,0.2,Tienda física,4,Barranquilla Mall,Caribe,2199193.0
516,2025-02-27,103,Laptop,Cómputo,3047818.0,3,0.05,Tienda física,5,Cali Norte,Pacífico,8686280.0
517,2025-03-16,103,Audífonos,Accesorios,125923.0,1,0.2,Tienda física,5,Cali Norte,Pacífico,100738.0
518,2025-01-29,104,Mouse,Accesorios,46985.0,1,0.05,Tienda física,2,Barranquilla Mall,Caribe,44636.0
519,2025-02-05,101,Mouse,Accesorios,47938.0,1,0.05,Tienda física,5,Bogotá Centro,Andina,45541.0
520,2025-03-30,101,Teclado,Accesorios,89032.0,1,0.0,Online,2,Bogotá Centro,Andina,89032.0
521,2025-01-21,103,Teclado,Accesorios,95505.0,1,0.05,Online,4,Cali Norte,Pacífico,90730.0
522,2025-02-05,101,Mouse,Accesorios,40572.0,2,0.05,Tienda física,4,Bogotá Centro,Andina,77086.0
523,2025-01-10,102,Audífonos,Accesorios,130189.0,1,0.0,Online,3,Medellín Poblado,Andina,130189.0
524,2025-03-14,104,Monitor,Cómputo,642630.0,4,0.0,Online,5,Barranquilla Mall,Caribe,2570519.0
525,2025-01-24,102,Teclado,Accesorios,90961.0,1,0.2,Tienda física,1,Medellín Poblado,Andina,72769.0
526,2025-03-05,101,Laptop,Cómputo,2662734.0,1,0.2,Tienda física,3,Bogotá Centro,Andina,2130187.0
527,2025-02-18,103,Audífonos,Accesorios,125821.0,1,0.05,Online,4,Cali Norte,Pacífico,119530.0
528,2025-02-05,104,Audífonos,Accesorios,109839.0,3,0.1,Online,5,Barranquilla Mall,Caribe,296566.0
529,2025-03-23,101,Monitor,Cómputo,698443.0,2,0.2,Online,5,Bogotá Centro,Andina,1117508.0
530,2025-01-24,101,Laptop,Cómputo,2983745.0,3,0.05,Online,5,Bogotá Centro,Andina,8503674.0
531,2025-01-23,103,Laptop,Cómputo,2640994.0,3,0.0,Tienda física,5,Cali Norte,Pacífico,7922981.0
532,2025-03-03,103,Mouse,Accesorios,47784.0,1,0.0,Tienda física,4,Cali Norte,Pacífico,47784.0
533,2025-02-06,102,Laptop,Cómputo,2960360.0,1,0.0,Tienda física,1,Medellín Poblado,Andina,2960360.0
534,2025-01-12,104,Mouse,Accesorios,46190.0,1,0.05,Tienda física,3,Barranquilla Mall,Caribe,43880.0
535,2025-02-24,104,Audífonos,Accesorios,116964.0,2,0.0,Tienda física,4,Barranquilla Mall,Caribe,233929.0
536,2025-01-13,103,Teclado,Accesorios,85887.0,1,0.1,Tienda física,5,Cali Norte,Pacífico,77298.0
537,2025-01-23,102,Laptop,Cómputo,2649799.0,1,0.05,Tienda física,4,Medellín Poblado,Andina,2517309.0
538,2025-03-30,104,Mouse,Accesorios,43367.0,4,0.0,Online,5,Barranquilla Mall,Caribe,173470.0
539,2025-01-30,103,Laptop,Cómputo,3025993.0,4,0.0,Tienda física,4,Cali Norte,Pacífico,12103971.0
540,2025-01-17,101,Laptop,Cómputo,2563479.0,2,0.2,Tienda física,2,Bogotá Centro,Andina,4101566.0
541,2025-03-03,104,Mouse,Accesorios,47960.0,2,0.05,Tienda física,3,Barranquilla Mall,Caribe,91124.0
542,2025-03-25,102,Mouse,Accesorios,43640.0,2,0.05,Tienda física,5,Medellín Poblado,Andina,82916.0
543,2025-03-30,102,Monitor,Cómputo,652808.0,1,0.0,Online,5,Medellín Poblado,Andina,652808.0
544,2025-03-27,102,Audífonos,Accesorios,127068.0,1,0.0,Online,5,Medellín Poblado,Andina,127068.0
545,2025-01-13,101,Mouse,Accesorios,48459.0,2,0.0,Online,3,Bogotá Centro,Andina,96919.0
546,2025-02-28,104,Mouse,Accesorios,43603.0,2,0.2,Tienda física,5,Barranquilla Mall,Caribe,69765.0
547,2025-01-19,104,Audífonos,Accesorios,119084.0,1,0.05,Tienda física,3,Barranquilla Mall,Caribe,113130.0
548,2025-02-18,101,Mouse,Accesorios,44231.0,3,0.0,Tienda física,1,Bogotá Centro,Andina,132692.0
549,2025-01-12,104,Mouse,Accesorios,40619.0,1,0.0,Tienda física,5,Barranquilla Mall,Caribe,40619.0
550,2025-03-02,101,Audífonos,Accesorios,115103.0,1,0.05,Online,4,Bogotá Centro,Andina,109347.0
551,2025-01-19,101,Laptop,Cómputo,2777146.0,2,0.2,Online,5,Bogotá Centro,Andina,4443434.0
552,2025-03-17,101,Teclado,Accesorios,88400.0,1,0.0,Online,3,Bogotá Centro,Andina,88400.0
553,2025-01-09,102,Teclado,Accesorios,93995.0,1,0.0,Tienda física,4,Medellín Poblado,Andina,93995.0
554,2025-03-12,104,Mouse,Accesorios,43963.0,1,0.05,Online,5,Barranquilla Mall,Caribe,41765.0
555,2025-01-28,101,Mouse,Accesorios,44904.0,2,0.0,Tienda física,4,Bogotá Centro,Andina,89809.0
556,2025-03-19,104,Monitor,Cómputo,640849.0,1,0.0,Online,5,Barranquilla Mall,Caribe,640849.0
557,2025-02-21,102,Laptop,Cómputo,2934751.0,2,0.2,Tienda física,3,Medellín Poblado,Andina,4695601.0
558,2025-03-24,101,Mouse,Accesorios,48267.0,2,0.0,Tienda física,4,Bogotá Centro,Andina,96534.0
559,2025-01-16,103,Monitor,Cómputo,654146.0,1,0.2,Tienda física,4,Cali Norte,Pacífico,523316.0
560,2025-03-10,102,Teclado,Accesorios,95210.0,4,0.1,Online,3,Medellín Poblado,Andina,342755.0
561,2025-01-12,103,Laptop,Cómputo,2686201.0,1,0.0,Tienda física,4,Cali Norte,Pacífico,2686201.0
562,2025-01-25,104,Audífonos,Accesorios,120993.0,4,0.0,Tienda física,3,Barranquilla Mall,Caribe,483971.0
563,2025-02-21,104,Mouse,Accesorios,43607.0,1,0.2,Online,5,Barranquilla Mall,Caribe,34886.0
564,2025-03-26,102,Audífonos,Accesorios,117941.0,4,0.0,Tienda física,4,Medellín Poblado,Andina,471763.0
565,2025-02-22,104,Monitor,Cómputo,680214.0,1,0.05,Tienda física,3,Barranquilla Mall,Caribe,646203.0
566,2025-01-23,103,Teclado,Accesorios,96870.0,1,0.2,Tienda física,4,Cali Norte,Pacífico,77496.0
567,2025-01-16,101,Teclado,Accesorios,83187.0,1,0.2,Tienda física,4,Bogotá Centro,Andina,66550.0
568,2025-02-26,101,Audífonos,Accesorios,123231.0,1,0.0,Online,5,Bogotá Centro,Andina,123231.0
569,2025-02-08,101,Laptop,Cómputo,2846001.0,2,0.1,Online,5,Bogotá Centro,Andina,5122801.0
570,2025-02-22,102,Monitor,Cómputo,600394.0,1,0.0,Tienda física,4,Medellín Poblado,Andina,600394.0
571,2025-02-11,104,Mouse,Accesorios,42407.0,2,0.0,Online,5,Barranquilla Mall,Caribe,84814.0
572,2025-02-27,103,Mouse,Accesorios,43299.0,1,0.0,Tienda física,4,Cali Norte,Pacífico,43299.0
573,2025-02-08,104,Mouse,Accesorios,42002.0,1,0.2,Tienda física,3,Barranquilla Mall,Caribe,33602.0
574,2025-01-14,104,Audífonos,Accesorios,113850.0,2,0.2,Tienda física,5,Barranquilla Mall,Caribe,182159.0
575,2025-01-05,104,Audífonos,Accesorios,114422.0,1,0.0,Tienda física,4,Barranquilla Mall,Caribe,114422.0
576,2025-02-04,101,Mouse,Accesorios,43521.0,2,0.0,Tienda física,5,Bogotá Centro,Andina,87042.0
577,2025-03-28,103,Laptop,Cómputo,2939659.0,2,0.0,Online,5,Cali Norte,Pacífico,5879317.0
578,2025-03-16,103,Monitor,Cómputo,659349.0,3,0.1,Online,4,Cali Norte,Pacífico,1780241.0
579,2025-01-18,104,Mouse,Accesorios,49376.0,1,0.05,Tienda física,5,Barranquilla Mall,Caribe,46907.0
580,2025-03-17,101,Laptop,Cómputo,2752252.0,2,0.1,Tienda física,5,Bogotá Centro,Andina,4954054.0
581,2025-01-09,101,Monitor,Cómputo,683002.0,4,0.0,Online,4,Bogotá Centro,Andina,2732010.0
582,2025-03-15,103,Teclado,Accesorios,96686.0,2,0.1,Online,4,Cali Norte,Pacífico,174036.0
583,2025-02-27,101,Audífonos,Accesorios,124295.0,1,0.0,Online,4,Bogotá Centro,Andina,124295.0
584,2025-01-17,101,Mouse,Accesorios,44207.0,2,0.05,Tienda física,5,Bogotá Centro,Andina,83993.0
585,2025-01-07,101,Mouse,Accesorios,47282.0,2,0.0,Online,5,Bogotá Centro,Andina,94565.0
586,2025-02-15,102,Teclado,Accesorios,84666.0,2,0.0,Tienda física,2,Medellín Poblado,Andina,169332.0
587,2025-01-13,104,Monitor,Cómputo,627582.0,1,0.05,Tienda física,4,Barranquilla Mall,Caribe,596203.0
588,2025-02-09,103,Teclado,Accesorios,90840.0,1,0.2,Tienda física,4,Cali Norte,Pacífico,72672.0
589,2025-02-11,103,Teclado,Accesorios,91357.0,3,0.0,Tienda física,2,Cali Norte,Pacífico,274072.0
590,2025-01-09,102,Mouse,Accesorios,40699.0,1,0.1,Tienda física,1,Medellín Poblado,Andina,36629.0
591,2025-02-19,104,Audífonos,Accesorios,130683.0,2,0.0,Tienda física,4,Barranquilla Mall,Caribe,261365.0
592,2025-01-27,103,Mouse,Accesorios,46770.0,1,0.0,Tienda física,4,Cali Norte,Pacífico,46770.0
593,2025-03-07,101,Laptop,Cómputo,2797594.0,1,0.0,Online,4,Bogotá Centro,Andina,2797594.0
594,2025-01-05,103,Monitor,Cómputo,706307.0,1,0.1,Tienda física,4,Cali Norte,Pacífico,635676.0
595,2025-01-29,101,Mouse,Accesorios,44452.0,1,0.0,Tienda física,3,Bogotá Centro,Andina,44452.0
596,2025-02-06,102,Laptop,Cómputo,3069044.0,4,0.1,Tienda física,5,Medellín Poblado,Andina,11048558.0
597,2025-02-07,101,Audífonos,Accesorios,120295.0,3,0.2,Online,4,Bogotá Centro,Andina,288708.0
598,2025-03-24,103,Teclado,Accesorios,83057.0,2,0.05,Tienda física,3,Cali Norte,Pacífico,157809.0
599,2025-01-08,103,Monitor,Cómputo,684424.0,1,0.0,Tienda física,4,Cali Norte,Pacífico,684424.0
600,2025-03-06,103,Mouse,Accesorios,46610.0,2,0.0,Tienda física,4,Cali Norte,Pacífico,93220.0
601,2025-03-27,102,Monitor,Cómputo,685488.0,2,0.0,Online,2,Medellín Poblado,Andina,1370977.0
602,2025-01-17,102,Laptop,Cómputo,3052808.0,2,0.05,Online,3,Medellín Poblado,Andina,5800334.0
603,2025-03-12,104,Mouse,Accesorios,47488.0,1,0.0,Tienda física,2,Barranquilla Mall,Caribe,47488.0
604,2025-03-30,103,Audífonos,Accesorios,122672.0,2,0.1,Tienda física,5,Cali Norte,Pacífico,220810.0
605,2025-02-14,101,Monitor,Cómputo,696450.0,2,0.2,Online,5,Bogotá Centro,Andina,1114320.0
606,2025-01-04,102,Teclado,Accesorios,93118.0,4,0.0,Tienda física,5,Medellín Poblado,Andina,372474.0
607,2025-02-05,103,Mouse,Accesorios,44173.0,1,0.05,Tienda física,5,Cali Norte,Pacífico,41964.0
608,2025-03-11,103,Audífonos,Accesorios,129255.0,2,0.0,Tienda física,5,Cali Norte,Pacífico,258510.0
609,2025-01-31,102,Teclado,Accesorios,84994.0,2,0.1,Tienda física,4,Medellín Poblado,Andina,152990.0
610,2025-01-19,104,Monitor,Cómputo,677903.0,1,0.05,Tienda física,4,Barranquilla Mall,Caribe,644008.0
611,2025-03-02,102,Monitor,Cómputo,699603.0,1,0.2,Tienda física,2,Medellín Poblado,Andina,559683.0
612,2025-02-23,102,Laptop,Cómputo,2929537.0,1,0.2,Online,4,Medellín Poblado,Andina,2343630.0
613,2025-02-08,101,Laptop,Cómputo,2910474.0,1,0.1,Online,5,Bogotá Centro,Andina,2619427.0
614,2025-03-15,101,Monitor,Cómputo,682843.0,1,0.0,Tienda física,4,Bogotá Centro,Andina,682843.0
615,2025-03-31,104,Mouse,Accesorios,44685.0,2,0.2,Online,4,Barranquilla Mall,Caribe,71497.0
616,2025-01-19,103,Mouse,Accesorios,48368.0,2,0.0,Tienda física,4,Cali Norte,Pacífico,96735.0
617,2025-02-08,102,Audífonos,Accesorios,112882.0,2,0.05,Tienda física,4,Medellín Poblado,Andina,214477.0
618,2025-03-08,104,Teclado,Accesorios,83293.0,4,0.0,Tienda física,5,Barranquilla Mall,Caribe,333172.0
619,2025-02-14,101,Monitor,Cómputo,622116.0,1,0.0,Online,5,Bogotá Centro,Andina,622116.0
620,2025-01-13,102,Teclado,Accesorios,90568.0,1,0.0,Online,4,Medellín Poblado,Andina,90568.0
621,2025-02-27,103,Teclado,Accesorios,90190.0,2,0.0,Online,5,Cali Norte,Pacífico,180380.0
622,2025-01-20,101,Laptop,Cómputo,2979535.0,1,0.0,Online,4,Bogotá Centro,Andina,2979535.0
623,2025-03-13,101,Mouse,Accesorios,44141.0,1,0.0,Tienda física,5,Bogotá Centro,Andina,44141.0
624,2025-03-02,101,Mouse,Accesorios,44859.0,1,0.1,Online,4,Bogotá Centro,Andina,40373.0
625,2025-02-08,104,Mouse,Accesorios,40620.0,1,0.05,Online,4,Barranquilla Mall,Caribe,38589.0
626,2025-01-01,103,Monitor,Cómputo,638266.0,3,0.0,Online,4,Cali Norte,Pacífico,1914798.0
627,2025-01-03,102,Mouse,Accesorios,46330.0,1,0.05,Tienda física,5,Medellín Poblado,Andina,44013.0
628,2025-03-18,104,Teclado,Accesorios,81279.0,1,0.05,Tienda física,5,Barranquilla Mall,Caribe,77215.0
629,2025-03-03,104,Mouse,Accesorios,43028.0,1,0.0,Tienda física,2,Barranquilla Mall,Caribe,43028.0
630,2025-03-04,104,Laptop,Cómputo,2636456.0,2,0.0,Tienda física,2,Barranquilla Mall,Caribe,5272911.0
631,2025-01-25,101,Mouse,Accesorios,40878.0,1,0.0,Tienda física,5,Bogotá Centro,Andina,40878.0
632,2025-02-25,103,Mouse,Accesorios,44813.0,2,0.2,Tienda física,4,Cali Norte,Pacífico,71701.0
633,2025-02-02,104,Mouse,Accesorios,42136.0,1,0.0,Tienda física,4,Barranquilla Mall,Caribe,42136.0
634,2025-02-07,102,Laptop,Cómputo,2936126.0,1,0.0,Tienda física,4,Medellín Poblado,Andina,2936126.0
635,2025-01-06,103,Mouse,Accesorios,48131.0,1,0.0,Tienda física,2,Cali Norte,Pacífico,48131.0
636,2025-02-27,102,Monitor,Cómputo,655926.0,1,0.05,Tienda física,5,Medellín Poblado,Andina,623130.0
637,2025-02-13,103,Mouse,Accesorios,49335.0,1,0.0,Online,5,Cali Norte,Pacífico,49335.0
638,2025-02-14,102,Mouse,Accesorios,44554.0,1,0.05,Tienda física,4,Medellín Poblado,Andina,42327.0
639,2025-02-01,101,Teclado,Accesorios,90241.0,3,0.1,Tienda física,4,Bogotá Centro,Andina,243650.0
640,2025-02-14,104,Mouse,Accesorios,49403.0,1,0.05,Online,5,Barranquilla Mall,Caribe,46933.0
641,2025-03-02,102,Audífonos,Accesorios,113557.0,2,0.1,Tienda física,2,Medellín Poblado,Andina,204403.0
642,2025-02-16,103,Teclado,Accesorios,97966.0,1,0.0,Tienda física,5,Cali Norte,Pacífico,97966.0
643,2025-01-21,104,Mouse,Accesorios,40886.0,1,0.0,Tienda física,4,Barranquilla Mall,Caribe,40886.0
644,2025-03-21,104,Teclado,Accesorios,89035.0,1,0.1,Tienda física,4,Barranquilla Mall,Caribe,80131.0
645,2025-03-26,103,Mouse,Accesorios,41130.0,3,0.1,Online,5,Cali Norte,Pacífico,111051.0
646,2025-03-16,102,Teclado,Accesorios,94126.0,1,0.05,Tienda física,5,Medellín Poblado,Andina,89420.0
647,2025-02-05,101,Mouse,Accesorios,45976.0,1,0.1,Tienda física,4,Bogotá Centro,Andina,41378.0
648,2025-01-19,101,Audífonos,Accesorios,124959.0,1,0.0,Tienda física,5,Bogotá Centro,Andina,124959.0
649,2025-01-20,102,Mouse,Accesorios,43870.0,1,0.0,Tienda física,4,Medellín Poblado,Andina,43870.0
650,2025-02-26,104,Teclado,Accesorios,87651.0,1,0.0,Online,4,Barranquilla Mall,Caribe,87651.0
651,2025-01-18,104,Teclado,Accesorios,81816.0,2,0.2,Tienda física,5,Barranquilla Mall,Caribe,130905.0
652,2025-02-16,104,Laptop,Cómputo,2715969.0,1,0.1,Tienda física,5,Barranquilla Mall,Caribe,2444372.0
653,2025-02-18,104,Mouse,Accesorios,48864.0,1,0.0,Tienda física,4,Barranquilla Mall,Caribe,48864.0
654,2025-01-14,102,Monitor,Cómputo,634299.0,2,0.0,Tienda física,4,Medellín Poblado,Andina,1268599.0
655,2025-01-15,104,Audífonos,Accesorios,127953.0,1,0.1,Tienda física,2,Barranquilla Mall,Caribe,115158.0
656,2025-01-31,103,Mouse,Accesorios,48081.0,1,0.0,Online,2,Cali Norte,Pacífico,48081.0
657,2025-01-01,104,Monitor,Cómputo,633521.0,1,0.0,Online,4,Barranquilla Mall,Caribe,633521.0
658,2025-02-23,101,Audífonos,Accesorios,123168.0,2,0.2,Online,5,Bogotá Centro,Andina,197068.0
659,2025-01-03,104,Audífonos,Accesorios,110289.0,1,0.1,Online,4,Barranquilla Mall,Caribe,99260.0
660,2025-01-16,102,Laptop,Cómputo,2578060.0,1,0.0,Online,5,Medellín Poblado,Andina,2578060.0
661,2025-03-28,101,Monitor,Cómputo,591325.0,1,0.0,Tienda física,2,Bogotá Centro,Andina,591325.0
662,2025-02-26,102,Mouse,Accesorios,45729.0,2,0.05,Online,4,Medellín Poblado,Andina,86885.0
663,2025-03-16,102,Audífonos,Accesorios,118226.0,1,0.0,Online,3,Medellín Poblado,Andina,118226.0
664,2025-01-12,101,Teclado,Accesorios,90865.0,2,0.0,Online,4,Bogotá Centro,Andina,181729.0
665,2025-03-15,102,Laptop,Cómputo,2811801.0,3,0.0,Tienda física,2,Medellín Poblado,Andina,8435403.0
666,2025-01-16,102,Monitor,Cómputo,630526.0,2,0.1,Tienda física,5,Medellín Poblado,Andina,1134947.0
667,2025-03-13,104,Mouse,Accesorios,46597.0,1,0.1,Online,3,Barranquilla Mall,Caribe,41938.0
668,2025-03-17,103,Audífonos,Accesorios,126204.0,1,0.0,Online,5,Cali Norte,Pacífico,126204.0
669,2025-01-24,102,Audífonos,Accesorios,108351.0,16,0.2,Online,4,Medellín Poblado,Andina,1386894.0
670,2025-01-28,102,Monitor,Cómputo,611941.0,1,0.0,Tienda física,5,Medellín Poblado,Andina,611941.0
671,2025-01-08,102,Laptop,Cómputo,2919412.0,1,0.05,Tienda física,4,Medellín Poblado,Andina,2773441.0
672,2025-02-05,104,Monitor,Cómputo,635261.0,2,0.0,Tienda física,5,Barranquilla Mall,Caribe,1270521.0
673,2025-03-31,103,Laptop,Cómputo,2890991.0,1,0.0,Online,1,Cali Norte,Pacífico,2890991.0
674,2025-01-08,101,Laptop,Cómputo,2714299.0,1,0.0,Tienda física,5,Bogotá Centro,Andina,2714299.0
675,2025-02-27,104,Audífonos,Accesorios,117378.0,2,0.0,Tienda física,5,Barranquilla Mall,Caribe,234756.0
676,2025-03-01,104,Mouse,Accesorios,41928.0,2,0.05,Online,3,Barranquilla Mall,Caribe,79663.0
677,2025-02-19,103,Mouse,Accesorios,42824.0,1,0.0,Tienda física,2,Cali Norte,Pacífico,42824.0
678,2025-01-28,103,Audífonos,Accesorios,122530.0,3,0.1,Online,4,Cali Norte,Pacífico,330831.0
679,2025-02-10,104,Mouse,Accesorios,44398.0,1,0.0,Tienda física,5,Barranquilla Mall,Caribe,44398.0
680,2025-03-05,101,Mouse,Accesorios,47469.0,2,0.2,Online,4,Bogotá Centro,Andina,75950.0
681,2025-01-27,104,Audífonos,Accesorios,128462.0,2,0.1,Tienda física,4,Barranquilla Mall,Caribe,231232.0
682,2025-03-04,103,Laptop,Cómputo,2823322.0,2,0.0,Online,3,Cali Norte,Pacífico,5646644.0
683,2025-01-17,101,Monitor,Cómputo,683575.0,2,0.2,Online,1,Bogotá Centro,Andina,1093720.0
684,2025-03-14,103,Audífonos,Accesorios,115366.0,1,0.2,Tienda física,5,Cali Norte,Pacífico,92293.0
685,2025-02-02,101,Audífonos,Accesorios,117959.0,1,0.2,Tienda física,2,Bogotá Centro,Andina,94367.0
686,2025-03-25,102,Monitor,Cómputo,677661.0,2,0.0,Tienda física,4,Medellín Poblado,Andina,1355322.0
687,2025-03-18,103,Mouse,Accesorios,43976.0,1,0.2,Online,5,Cali Norte,Pacífico,35181.0
688,2025-01-29,103,Mouse,Accesorios,45797.0,3,0.05,Online,3,Cali Norte,Pacífico,130520.0
689,2025-01-13,104,Audífonos,Accesorios,112449.0,1,0.0,Tienda física,5,Barranquilla Mall,Caribe,112449.0
690,2025-02-15,103,Audífonos,Accesorios,122395.0,1,0.05,Tienda física,2,Cali Norte,Pacífico,116275.0
691,2025-02-04,103,Teclado,Accesorios,96507.0,1,0.0,Tienda física,4,Cali Norte,Pacífico,96507.0
692,2025-01-06,102,Mouse,Accesorios,48318.0,1,0.1,Online,3,Medellín Poblado,Andina,43486.0
693,2025-03-23,103,Laptop,Cómputo,2925633.0,2,0.1,Online,5,Cali Norte,Pacífico,5266139.0
694,2025-03-10,102,Laptop,Cómputo,2937622.0,2,0.0,Tienda física,4,Medellín Poblado,Andina,5875244.0
695,2025-02-16,102,Monitor,Cómputo,657531.0,2,0.05,Tienda física,4,Medellín Poblado,Andina,1249308.0
696,2025-01-25,102,Mouse,Accesorios,45762.0,3,0.0,Tienda física,4,Medellín Poblado,Andina,137286.0
697,2025-03-07,102,Audífonos,Accesorios,111208.0,3,0.2,Tienda física,3,Medellín Poblado,Andina,266898.0
698,2025-01-10,101,Monitor,Cómputo,642702.0,3,0.0,Tienda física,5,Bogotá Centro,Andina,1928105.0
699,2025-02-25,104,Mouse,Accesorios,44557.0,1,0.1,Tienda física,4,Barranquilla Mall,Caribe,40101.0
700,2025-01-30,101,Teclado,Accesorios,98253.0,2,0.0,Tienda física,5,Bogotá Centro,Andina,196506.0
701,2025-01-05,103,Mouse,Accesorios,44380.0,1,0.2,Tienda física,3,Cali Norte,Pacífico,35504.0
702,2025-02-02,101,Teclado,Accesorios,90888.0,1,0.2,Tienda física,5,Bogotá Centro,Andina,72711.0
703,2025-03-06,101,Monitor,Cómputo,654323.0,2,0.1,Tienda física,3,Bogotá Centro,Andina,1177781.0
704,2025-01-18,103,Audífonos,Accesorios,123282.0,1,0.1,Tienda física,4,Cali Norte,Pacífico,110954.0
705,2025-02-18,103,Audífonos,Accesorios,125958.0,1,0.2,Online,3,Cali Norte,Pacífico,100766.0
706,2025-01-11,103,Mouse,Accesorios,42525.0,1,0.0,Online,5,Cali Norte,Pacífico,42525.0
